game,season,home_team,away_team,starting_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4
201311160LAC,2014,13,2,9,96,168,246,427,448,17,464,693,735,999
201311160LAC,2014,13,2,10,96,235,427,694,872,17,464,693,735,999
201311160LAC,2014,13,2,13,128,235,427,694,872,464,505,693,735,999
201311160LAC,2014,13,2,15,235,246,427,694,828,464,505,693,735,999
201311160LAC,2014,13,2,16,235,246,427,694,828,36,464,505,972,999
201311160LAC,2014,13,2,17,235,246,427,694,828,36,464,505,907,972
201311160LAC,2014,13,2,18,96,168,246,427,448,36,464,505,907,972
201311160LAC,2014,13,2,19,96,168,246,427,448,36,464,505,829,907
201311160LAC,2014,13,2,20,96,168,246,408,448,36,464,505,829,907
201311160LAC,2014,13,2,24,96,168,246,427,694,17,505,693,829,999
201311160LAC,2014,13,2,25,96,168,246,408,448,17,36,505,829,907
201311160LAC,2014,13,2,29,128,168,246,408,448,17,36,505,829,907
201311160LAC,2014,13,2,31,128,168,246,408,448,17,505,693,829,907
201311160LAC,2014,13,2,32,96,168,246,408,694,17,464,693,735,907
201311160LAC,2014,13,2,33,96,168,246,408,694,17,36,464,693,999
201311160LAC,2014,13,2,36,96,128,235,427,694,36,464,693,972,999
201311160LAC,2014,13,2,41,96,168,246,427,694,17,36,505,693,907
201311160LAC,2014,13,2,42,96,168,246,408,427,17,36,505,693,907
201311160LAC,2014,13,2,44,96,168,246,408,427,17,505,693,829,907
201311160LAC,2014,13,2,45,96,168,408,448,694,17,505,693,829,907
201311160LAC,2014,13,2,46,96,168,408,448,694,17,36,505,693,907
201311180LAC,2014,13,15,0,96,168,246,408,448,666,720,947,966,1040
201311180LAC,2014,13,15,7,96,168,246,427,448,666,720,947,966,1040
201311180LAC,2014,13,15,8,96,168,246,427,448,496,666,947,966,1040
201311180LAC,2014,13,15,9,96,168,246,427,448,496,601,947,966,1040
201311180LAC,2014,13,15,10,128,168,246,427,694,496,601,725,966,1040
201311180LAC,2014,13,15,11,128,168,246,427,694,496,601,725,808,1040
201311180LAC,2014,13,15,13,128,235,246,427,694,601,666,720,725,808
201311180LAC,2014,13,15,16,96,235,246,427,694,601,666,720,725,808
201311180LAC,2014,13,15,19,96,168,246,408,448,496,666,808,947,1040
201311180LAC,2014,13,15,21,128,168,246,408,448,496,666,808,947,1040
201311180LAC,2014,13,15,23,128,168,246,427,448,496,666,808,947,1040
201311180LAC,2014,13,15,24,168,246,427,448,872,496,666,808,947,1040
201311180LAC,2014,13,15,25,96,168,246,408,448,666,720,808,947,1040
201311180LAC,2014,13,15,33,96,168,246,427,694,666,720,808,947,1040
201311180LAC,2014,13,15,34,96,168,246,427,694,601,720,725,808,1040
201311180LAC,2014,13,15,36,128,235,246,427,694,496,601,725,808,1040
201311180LAC,2014,13,15,37,128,235,246,427,694,496,601,666,725,947
201311180LAC,2014,13,15,41,96,235,427,694,872,496,601,666,725,947
201311180LAC,2014,13,15,42,96,168,408,694,872,496,601,666,725,947
201311180LAC,2014,13,15,43,96,168,408,694,872,666,720,725,947,1040
201311180LAC,2014,13,15,44,96,168,408,694,872,666,720,808,947,1040
201311180LAC,2014,13,15,45,96,168,246,408,694,666,720,808,947,1040
201311180LAC,2014,13,15,46,96,168,246,408,427,666,720,808,947,1040
201311200MIN,2014,18,13,0,184,587,588,761,839,96,168,246,408,448
201311200MIN,2014,18,13,8,184,587,588,761,839,96,168,246,408,427
201311200MIN,2014,18,13,9,184,222,587,588,839,96,168,246,427,828
201311200MIN,2014,18,13,10,184,222,587,839,841,96,168,427,828,872
201311200MIN,2014,18,13,11,184,222,587,839,841,96,235,427,828,872
201311200MIN,2014,18,13,12,184,222,587,839,841,235,427,448,828,872
201311200MIN,2014,18,13,13,25,222,270,406,841,235,427,448,828,872
201311200MIN,2014,18,13,17,25,222,270,406,841,235,246,427,448,828
201311200MIN,2014,18,13,18,25,222,270,406,841,96,168,246,408,448
201311200MIN,2014,18,13,19,25,270,406,761,841,96,168,246,408,448
201311200MIN,2014,18,13,21,184,587,588,761,839,96,168,408,448,872
201311200MIN,2014,18,13,23,184,587,588,761,839,96,168,408,427,872
201311200MIN,2014,18,13,25,184,587,588,761,839,96,168,246,408,448
201311200MIN,2014,18,13,30,184,587,588,761,839,96,168,246,408,427
201311200MIN,2014,18,13,31,184,587,588,761,839,96,168,408,427,872
201311200MIN,2014,18,13,33,184,222,587,588,839,96,168,408,427,872
201311200MIN,2014,18,13,36,184,222,270,406,841,235,427,448,828,872
201311200MIN,2014,18,13,39,184,406,587,588,761,235,427,448,828,872
201311200MIN,2014,18,13,40,184,406,587,588,761,96,235,427,448,872
201311200MIN,2014,18,13,41,184,587,588,761,839,96,235,246,427,448
201311200MIN,2014,18,13,42,184,587,588,761,839,96,168,246,408,427
201311210OKC,2014,24,13,0,578,584,868,894,952,96,168,246,408,448
201311210OKC,2014,24,13,8,584,868,894,933,952,96,168,246,427,448
201311210OKC,2014,24,13,10,482,584,830,894,933,96,168,427,828,872
201311210OKC,2014,24,13,11,482,584,754,830,933,96,168,427,828,872
201311210OKC,2014,24,13,12,482,584,754,830,933,96,235,427,828,872
201311210OKC,2014,24,13,13,482,584,754,830,933,235,427,448,828,872
201311210OKC,2014,24,13,14,263,482,754,830,933,235,427,448,828,872
201311210OKC,2014,24,13,16,263,482,754,830,933,235,246,408,427,448
201311210OKC,2014,24,13,18,263,584,868,894,933,96,168,246,408,828
201311210OKC,2014,24,13,21,578,584,868,894,952,96,168,246,408,448
201311210OKC,2014,24,13,31,578,584,868,894,952,96,168,246,427,448
201311210OKC,2014,24,13,33,482,584,868,894,933,96,168,246,427,828
201311210OKC,2014,24,13,35,482,584,754,830,933,96,168,246,427,828
201311210OKC,2014,24,13,36,482,584,754,830,933,96,168,427,828,872
201311210OKC,2014,24,13,37,263,482,754,830,933,128,235,427,828,872
201311210OKC,2014,24,13,40,263,482,584,830,933,235,427,448,828,872
201311210OKC,2014,24,13,41,263,482,584,830,933,168,235,246,427,448
201311210OKC,2014,24,13,42,263,482,584,830,933,96,168,246,427,448
201311210OKC,2014,24,13,43,263,584,830,868,894,96,168,408,427,448
201311210OKC,2014,24,13,47,45,482,799,830,933,128,235,427,828,872
201311230LAC,2014,13,29,0,96,168,246,408,448,87,250,380,465,642
201311230LAC,2014,13,29,5,96,168,246,408,448,87,250,380,642,790
201311230LAC,2014,13,29,8,96,168,246,408,448,87,250,402,642,790
201311230LAC,2014,13,29,9,96,235,246,427,828,87,250,402,517,790
201311230LAC,2014,13,29,11,96,235,246,427,828,176,402,497,517,790
201311230LAC,2014,13,29,12,128,235,427,828,872,176,402,497,517,790
201311230LAC,2014,13,29,15,128,235,427,828,872,176,402,517,642,977
201311230LAC,2014,13,29,16,128,235,246,427,448,176,402,517,642,977
201311230LAC,2014,13,29,17,96,168,246,427,448,176,402,517,642,977
201311230LAC,2014,13,29,18,96,168,246,408,448,250,402,517,642,977
201311230LAC,2014,13,29,20,96,168,246,408,448,87,250,402,642,977
201311230LAC,2014,13,29,21,96,168,246,408,448,250,402,465,517,977
201311230LAC,2014,13,29,22,96,168,246,408,448,250,402,517,790,977
201311230LAC,2014,13,29,23,168,246,408,427,872,250,402,517,790,977
201311230LAC,2014,13,29,25,168,246,408,427,872,87,250,380,465,642
201311230LAC,2014,13,29,26,96,168,246,408,448,87,250,380,465,642
201311230LAC,2014,13,29,28,96,168,246,408,448,250,380,465,517,642
201311230LAC,2014,13,29,31,96,168,246,408,448,250,380,517,642,790
201311230LAC,2014,13,29,32,96,168,246,427,828,250,380,517,790,977
201311230LAC,2014,13,29,33,96,168,246,427,828,250,402,517,790,977
201311230LAC,2014,13,29,36,128,235,427,828,872,250,402,517,790,977
201311230LAC,2014,13,29,37,128,235,427,828,872,384,402,517,790,977
201311230LAC,2014,13,29,39,96,235,246,427,448,384,402,517,790,977
201311230LAC,2014,13,29,40,96,168,246,427,448,384,402,517,790,977
201311230LAC,2014,13,29,41,96,168,246,408,427,250,402,517,642,790
201311230LAC,2014,13,29,46,96,168,408,427,448,250,402,517,642,790
201311240LAC,2014,13,4,0,96,168,246,408,448,138,499,597,653,721
201311240LAC,2014,13,4,8,96,168,246,408,448,138,597,653,721,942
201311240LAC,2014,13,4,10,96,168,246,427,828,138,597,653,721,942
201311240LAC,2014,13,4,11,96,235,427,828,872,138,597,653,942,970
201311240LAC,2014,13,4,12,58,235,427,828,872,138,653,689,942,970
201311240LAC,2014,13,4,13,58,235,427,828,872,653,689,748,942,970
201311240LAC,2014,13,4,17,58,235,246,427,828,653,689,748,942,970
201311240LAC,2014,13,4,18,58,235,246,427,828,689,721,748,942,970
201311240LAC,2014,13,4,19,96,168,246,408,448,499,597,721,942,970
201311240LAC,2014,13,4,20,96,168,246,408,448,138,499,597,721,970
201311240LAC,2014,13,4,22,96,168,246,408,448,138,499,597,653,721
201311240LAC,2014,13,4,23,96,168,408,448,872,138,499,597,653,721
201311240LAC,2014,13,4,24,96,168,246,408,448,138,499,597,653,721
201311240LAC,2014,13,4,32,96,168,246,408,828,138,499,597,653,721
201311240LAC,2014,13,4,33,96,168,246,408,828,597,653,748,942,970
201311240LAC,2014,13,4,34,58,168,427,828,872,597,653,748,942,970
201311240LAC,2014,13,4,35,58,235,427,828,872,597,653,748,942,970
201311240LAC,2014,13,4,36,58,235,427,828,872,653,689,748,942,970
201311240LAC,2014,13,4,37,58,235,427,828,872,689,721,748,942,970
201311240LAC,2014,13,4,43,128,235,828,872,1029,337,689,724,748,970
201311270LAC,2014,13,23,0,96,168,246,408,448,46,140,398,583,827
201311270LAC,2014,13,23,7,58,168,246,408,448,46,140,398,583,827
201311270LAC,2014,13,23,9,58,168,246,427,448,33,46,90,140,410
201311270LAC,2014,13,23,12,58,235,427,448,872,33,46,90,140,410
201311270LAC,2014,13,23,13,58,235,427,828,872,33,410,706,781,960
201311270LAC,2014,13,23,14,96,235,427,828,872,33,410,706,781,960
201311270LAC,2014,13,23,16,96,235,427,828,872,33,410,706,827,960
201311270LAC,2014,13,23,17,96,235,427,828,872,46,140,410,583,827
201311270LAC,2014,13,23,18,96,168,246,408,448,46,140,410,583,827
201311270LAC,2014,13,23,19,96,168,246,408,448,46,140,398,583,827
201311270LAC,2014,13,23,21,96,168,246,408,448,33,46,140,398,827
201311270LAC,2014,13,23,23,58,168,246,408,448,33,46,140,398,827
201311270LAC,2014,13,23,24,96,168,246,408,448,46,140,398,706,827
201311270LAC,2014,13,23,25,96,168,246,408,448,46,140,398,583,827
201311270LAC,2014,13,23,30,96,168,246,408,448,33,46,140,398,827
201311270LAC,2014,13,23,31,96,168,246,408,448,33,46,140,410,827
201311270LAC,2014,13,23,33,96,168,246,427,448,33,46,140,410,781
201311270LAC,2014,13,23,34,96,235,246,427,448,33,46,140,410,781
201311270LAC,2014,13,23,35,58,235,246,427,828,33,46,140,410,781
201311270LAC,2014,13,23,36,58,235,246,427,828,33,140,410,781,960
201311270LAC,2014,13,23,37,58,235,427,828,872,33,410,706,781,960
201311270LAC,2014,13,23,39,58,96,235,427,828,33,410,706,827,960
201311270LAC,2014,13,23,40,58,96,235,427,828,140,410,583,706,827
201311270LAC,2014,13,23,41,58,96,235,427,828,46,140,410,583,827
201311270LAC,2014,13,23,43,96,235,246,427,448,46,140,410,583,827
201311270LAC,2014,13,23,45,96,235,246,427,448,46,140,398,583,827
201311270LAC,2014,13,23,47,96,235,246,427,448,46,140,398,410,827
201311290SAC,2014,29,13,0,87,250,270,380,465,96,235,246,408,448
201311290SAC,2014,29,13,9,250,402,517,677,790,96,235,246,408,448
201311290SAC,2014,29,13,10,250,402,517,677,790,58,235,246,427,448
201311290SAC,2014,29,13,11,384,402,517,677,790,58,235,427,448,872
201311290SAC,2014,29,13,12,384,402,517,677,790,58,408,427,828,872
201311290SAC,2014,29,13,16,250,402,517,677,977,58,408,427,828,872
201311290SAC,2014,29,13,17,250,380,517,677,977,96,246,408,427,828
201311290SAC,2014,29,13,19,87,250,380,465,517,96,246,408,427,448
201311290SAC,2014,29,13,20,87,250,380,465,517,96,235,246,427,448
201311290SAC,2014,29,13,21,87,250,270,380,465,96,235,246,427,448
201311290SAC,2014,29,13,24,270,380,465,517,790,96,235,246,427,448
201311290SAC,2014,29,13,25,87,250,270,380,465,96,235,246,448,1029
201311290SAC,2014,29,13,32,87,250,270,380,465,96,235,246,427,448
201311290SAC,2014,29,13,34,87,250,270,402,677,96,235,246,427,448
201311290SAC,2014,29,13,35,250,402,517,677,790,58,235,246,427,448
