game,season,home_team,away_team,starting_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4
201201010DEN,2012,8,14,10,12,43,157,218,990,51,600,706,929,989
201201010DEN,2012,8,14,11,12,43,157,864,990,542,600,706,929,989
201201010DEN,2012,8,14,13,12,43,157,864,990,459,542,706,929,989
201201010DEN,2012,8,14,14,12,43,78,157,864,459,542,706,929,989
201201010DEN,2012,8,14,15,12,43,78,751,864,459,542,706,792,929
201201010DEN,2012,8,14,17,12,43,78,751,864,51,459,706,792,929
201201010DEN,2012,8,14,18,43,78,218,751,990,51,600,706,792,929
201201010DEN,2012,8,14,20,78,218,751,963,990,51,600,706,792,929
201201010DEN,2012,8,14,21,12,78,157,218,990,263,542,600,694,792
201201010DEN,2012,8,14,23,12,78,157,218,990,263,600,694,792,989
201201010DEN,2012,8,14,24,78,218,751,963,990,263,600,694,792,989
201201010DEN,2012,8,14,25,78,218,751,963,990,51,263,600,694,792
201201010DEN,2012,8,14,27,12,78,218,963,990,51,263,600,694,792
201201010DEN,2012,8,14,31,12,43,218,963,990,542,600,694,792,929
201201010DEN,2012,8,14,32,12,43,218,963,990,542,600,706,792,929
201201010DEN,2012,8,14,35,12,43,218,864,963,51,459,706,929,989
201201010DEN,2012,8,14,36,12,43,157,218,864,51,459,706,929,989
201201010DEN,2012,8,14,38,43,78,157,751,864,51,459,706,929,989
201201010DEN,2012,8,14,40,43,78,157,751,864,542,600,694,792,929
201201010DEN,2012,8,14,42,43,78,218,751,990,542,600,694,792,929
201201010DEN,2012,8,14,43,43,78,218,751,990,51,263,600,706,792
201201010DEN,2012,8,14,45,12,43,218,751,990,51,263,600,706,792
201201010DEN,2012,8,14,46,12,43,218,751,990,51,600,706,792,929
201201020DEN,2012,8,17,0,78,218,601,963,990,50,112,139,338,927
201201020DEN,2012,8,17,7,12,78,157,218,990,112,139,300,521,927
201201020DEN,2012,8,17,9,12,43,157,864,990,90,300,521,907,927
201201020DEN,2012,8,17,11,12,43,157,184,864,90,139,300,642,907
201201020DEN,2012,8,17,13,12,43,157,184,864,50,90,139,642,907
201201020DEN,2012,8,17,15,12,43,78,864,963,50,90,139,642,907
201201020DEN,2012,8,17,17,43,78,218,864,963,50,112,139,338,907
201201020DEN,2012,8,17,19,78,218,601,864,990,112,139,521,642,927
201201020DEN,2012,8,17,20,78,184,218,601,990,112,139,521,642,927
201201020DEN,2012,8,17,22,78,184,218,601,990,90,139,521,626,927
201201020DEN,2012,8,17,23,43,184,218,601,990,90,139,521,626,927
201201020DEN,2012,8,17,25,78,218,601,963,990,50,112,139,338,927
201201020DEN,2012,8,17,30,12,78,218,601,990,50,112,139,338,927
201201020DEN,2012,8,17,31,12,78,218,601,990,50,90,112,338,927
201201020DEN,2012,8,17,32,12,43,157,218,990,50,90,112,338,927
201201020DEN,2012,8,17,34,12,43,157,218,864,50,112,139,642,927
201201020DEN,2012,8,17,35,12,43,157,184,864,50,112,139,642,927
201201020DEN,2012,8,17,36,12,43,157,184,864,112,139,521,642,927
201201020DEN,2012,8,17,37,12,43,157,184,864,112,139,521,642,907
201201020DEN,2012,8,17,39,12,43,184,218,864,112,139,521,642,907
201201020DEN,2012,8,17,40,12,43,184,218,864,50,112,139,642,907
201201020DEN,2012,8,17,41,12,43,218,864,990,50,112,642,907,927
201201020DEN,2012,8,17,44,12,43,218,864,990,50,112,139,642,927
201201020DEN,2012,8,17,45,12,43,78,218,990,50,112,139,642,927
201201020DEN,2012,8,17,46,12,43,78,218,990,50,112,139,338,927
201201040DEN,2012,8,29,0,78,218,601,963,990,176,407,517,677,996
201201040DEN,2012,8,29,7,78,218,601,963,990,176,465,517,677,996
201201040DEN,2012,8,29,9,12,43,218,864,963,250,465,497,517,677
201201040DEN,2012,8,29,11,12,43,157,218,864,250,465,497,517,677
201201040DEN,2012,8,29,12,12,43,157,184,864,250,465,497,517,677
201201040DEN,2012,8,29,13,12,43,157,184,864,250,348,465,497,996
201201040DEN,2012,8,29,15,12,43,157,184,864,176,348,407,497,996
201201040DEN,2012,8,29,17,43,78,157,184,864,176,348,407,497,996
201201040DEN,2012,8,29,18,43,78,157,184,864,250,497,517,677,996
201201040DEN,2012,8,29,20,78,218,864,963,990,250,497,517,677,996
201201040DEN,2012,8,29,21,12,78,218,963,990,250,402,517,677,996
201201040DEN,2012,8,29,24,12,78,218,601,990,250,402,517,677,996
201201040DEN,2012,8,29,25,78,218,601,963,990,176,402,407,517,677
201201040DEN,2012,8,29,30,43,218,601,864,963,176,402,407,517,677
201201040DEN,2012,8,29,32,12,43,218,601,864,250,402,465,517,677
201201040DEN,2012,8,29,34,12,43,157,864,990,250,402,465,497,996
201201040DEN,2012,8,29,37,12,43,157,864,990,250,402,465,497,677
201201040DEN,2012,8,29,39,157,184,579,864,990,176,402,465,497,677
201201040DEN,2012,8,29,41,157,184,252,579,864,176,402,407,497,677
201201040DEN,2012,8,29,43,184,252,579,601,864,176,402,407,497,977
201201040DEN,2012,8,29,44,184,252,579,601,864,250,402,407,497,977
201201060NOH,2012,20,8,0,16,165,326,453,669,78,218,751,963,990
201201060NOH,2012,20,8,7,135,165,326,453,669,12,43,78,218,751
201201060NOH,2012,20,8,9,135,165,453,463,669,12,43,157,218,864
201201060NOH,2012,20,8,10,135,165,380,463,669,12,43,157,218,864
201201060NOH,2012,20,8,12,135,380,453,463,669,12,43,157,864,990
201201060NOH,2012,20,8,15,326,380,453,463,984,12,43,751,864,990
201201060NOH,2012,20,8,16,326,380,453,463,984,78,218,751,864,990
201201060NOH,2012,20,8,18,326,380,453,463,669,78,218,751,864,990
201201060NOH,2012,20,8,19,16,165,380,463,669,78,218,751,864,990
201201060NOH,2012,20,8,21,16,165,453,463,669,12,43,78,218,990
201201060NOH,2012,20,8,23,16,165,453,463,669,12,43,78,218,601
201201060NOH,2012,20,8,25,16,165,326,453,669,78,218,751,963,990
201201060NOH,2012,20,8,32,135,326,380,453,463,12,43,78,218,751
201201060NOH,2012,20,8,35,135,165,380,463,669,12,43,78,218,601
201201060NOH,2012,20,8,37,16,135,165,380,669,12,43,218,601,864
201201060NOH,2012,20,8,38,16,135,165,453,669,12,43,601,864,990
201201060NOH,2012,20,8,39,135,326,380,453,669,12,43,601,864,990
201201060NOH,2012,20,8,42,135,326,380,453,669,43,218,601,864,990
201201060NOH,2012,20,8,43,135,326,380,453,669,43,78,218,601,990
201201060NOH,2012,20,8,46,135,326,380,453,984,43,78,218,601,990
201201070SAS,2012,30,8,0,248,358,835,958,969,78,218,601,963,990
201201070SAS,2012,30,8,6,221,248,835,958,969,78,218,601,963,990
201201070SAS,2012,30,8,8,221,248,835,958,969,12,43,78,864,963
201201070SAS,2012,30,8,9,221,568,695,940,957,12,43,78,157,864
201201070SAS,2012,30,8,12,221,568,695,940,957,12,43,157,218,864
201201070SAS,2012,30,8,14,221,568,695,940,957,12,43,218,864,990
201201070SAS,2012,30,8,16,221,248,835,940,957,12,78,218,864,990
201201070SAS,2012,30,8,19,248,358,568,835,940,78,184,218,864,990
201201070SAS,2012,30,8,21,248,358,568,835,969,78,184,218,864,990
201201070SAS,2012,30,8,22,221,248,358,835,969,78,184,218,864,990
201201070SAS,2012,30,8,25,248,358,835,958,969,43,78,218,963,990
201201070SAS,2012,30,8,30,221,248,835,958,969,43,78,218,963,990
201201070SAS,2012,30,8,33,221,568,940,957,958,12,43,218,864,963
201201070SAS,2012,30,8,34,221,431,568,940,957,12,43,218,864,963
201201070SAS,2012,30,8,35,221,431,568,940,957,12,43,184,218,864
201201070SAS,2012,30,8,36,221,431,568,940,957,12,43,78,184,864
201201070SAS,2012,30,8,37,221,431,568,957,969,12,78,184,864,990
201201070SAS,2012,30,8,38,221,568,835,957,969,12,78,184,864,990
201201070SAS,2012,30,8,40,221,568,835,957,969,12,78,218,864,990
201201070SAS,2012,30,8,41,221,358,835,958,969,12,78,218,864,990
201201070SAS,2012,30,8,43,221,248,835,940,969,12,78,218,864,990
201201070SAS,2012,30,8,44,221,248,835,940,969,12,43,78,218,990
201201090DEN,2012,8,20,0,78,218,751,963,990,16,165,326,453,669
201201090DEN,2012,8,20,5,78,218,751,963,990,16,135,165,453,669
201201090DEN,2012,8,20,7,12,78,218,751,990,16,135,165,380,669
201201090DEN,2012,8,20,10,12,157,218,864,990,135,165,201,380,669
201201090DEN,2012,8,20,11,12,43,157,218,864,135,165,201,380,669
201201090DEN,2012,8,20,13,12,43,157,218,864,16,135,201,326,380
201201090DEN,2012,8,20,14,12,43,184,751,864,16,135,201,326,380
201201090DEN,2012,8,20,15,12,43,184,751,864,16,135,326,380,453
201201090DEN,2012,8,20,17,43,184,218,751,864,16,135,326,453,669
201201090DEN,2012,8,20,18,43,78,218,751,990,16,135,326,453,669
201201090DEN,2012,8,20,20,43,78,218,751,990,135,136,201,382,453
201201090DEN,2012,8,20,22,43,78,218,963,990,135,136,201,382,453
201201090DEN,2012,8,20,23,43,78,218,963,990,16,135,136,382,453
201201090DEN,2012,8,20,25,43,78,218,751,963,16,165,326,453,669
201201090DEN,2012,8,20,27,43,78,218,751,990,16,165,326,453,669
201201090DEN,2012,8,20,31,78,218,751,864,990,16,135,326,453,669
201201090DEN,2012,8,20,33,12,218,601,864,990,135,136,201,326,453
201201090DEN,2012,8,20,36,12,218,601,864,990,135,136,165,201,380
201201090DEN,2012,8,20,37,12,78,601,864,990,135,136,165,201,380
201201090DEN,2012,8,20,39,12,43,78,601,864,135,165,201,453,669
201201090DEN,2012,8,20,42,43,78,751,864,990,135,165,201,453,669
201201090DEN,2012,8,20,43,78,218,751,864,990,135,165,201,453,669
201201090DEN,2012,8,20,45,78,218,751,864,990,135,201,326,453,669
201201090DEN,2012,8,20,46,78,184,218,751,990,135,136,201,326,453
201201110DEN,2012,8,19,0,43,78,218,751,963,63,264,513,604,665
201201110DEN,2012,8,19,7,43,78,218,751,963,63,264,704,910,912
201201110DEN,2012,8,19,8,12,43,78,218,751,63,264,704,910,912
201201110DEN,2012,8,19,9,12,43,218,751,864,63,264,704,910,912
201201110DEN,2012,8,19,10,12,43,157,218,864,63,529,604,665,912
201201110DEN,2012,8,19,11,12,157,218,552,864,63,529,604,665,912
201201110DEN,2012,8,19,14,12,157,218,552,864,63,264,513,529,604
201201110DEN,2012,8,19,15,12,157,184,552,864,63,264,529,604,704
201201110DEN,2012,8,19,17,12,43,157,184,864,63,264,529,604,912
201201110DEN,2012,8,19,18,12,43,184,751,864,63,264,604,665,912
201201110DEN,2012,8,19,19,43,78,184,751,864,63,264,665,910,912
201201110DEN,2012,8,19,20,43,78,184,218,751,63,264,665,910,912
201201110DEN,2012,8,19,22,43,78,184,218,751,264,513,665,910,939
201201110DEN,2012,8,19,25,43,78,218,751,963,63,264,604,665,704
201201110DEN,2012,8,19,31,12,43,78,157,218,63,264,604,665,704
201201110DEN,2012,8,19,32,12,43,78,157,218,63,264,604,910,939
201201110DEN,2012,8,19,33,12,43,78,157,218,63,264,910,912,939
201201110DEN,2012,8,19,34,12,43,157,218,864,63,529,910,912,939
201201110DEN,2012,8,19,35,12,157,184,218,864,529,665,910,912,939
201201110DEN,2012,8,19,37,12,157,184,218,864,264,529,604,665,910
201201110DEN,2012,8,19,38,12,43,157,184,864,264,529,604,665,910
201201110DEN,2012,8,19,40,12,43,78,157,864,264,529,604,665,910
201201110DEN,2012,8,19,41,12,43,78,157,864,63,529,604,665,910
201201110DEN,2012,8,19,43,12,43,78,751,864,63,529,604,665,910
201201110DEN,2012,8,19,44,12,43,78,751,864,63,264,529,604,910
201201110DEN,2012,8,19,46,12,43,78,751,864,63,529,604,910,939
201201130DEN,2012,8,16,0,78,218,751,963,990,159,306,507,630,681
201201130DEN,2012,8,16,6,218,751,864,963,990,159,306,507,630,681
201201130DEN,2012,8,16,9,12,43,218,864,963,279,630,681,901,1001
201201130DEN,2012,8,16,11,12,43,218,864,963,279,630,765,901,1001
201201130DEN,2012,8,16,12,12,43,218,751,864,279,630,765,901,1001
201201130DEN,2012,8,16,13,12,43,184,751,864,159,306,765,901,1001
201201130DEN,2012,8,16,15,43,184,751,864,990,159,306,765,901,1001
201201130DEN,2012,8,16,17,43,78,218,751,990,159,306,765,901,1001
201201130DEN,2012,8,16,19,78,218,751,963,990,159,279,630,681,948
201201130DEN,2012,8,16,23,43,184,218,864,963,279,630,681,948,1001
201201130DEN,2012,8,16,24,43,184,218,864,963,159,306,630,681,1001
201201130DEN,2012,8,16,25,43,184,218,864,963,159,279,306,630,681
201201130DEN,2012,8,16,26,78,218,751,963,990,159,279,306,630,681
201201130DEN,2012,8,16,30,12,78,218,963,990,159,306,630,681,1001
201201130DEN,2012,8,16,32,12,78,218,963,990,159,630,681,901,1001
201201130DEN,2012,8,16,33,12,43,78,751,864,279,630,765,901,1001
201201130DEN,2012,8,16,36,12,43,184,751,864,159,630,765,901,1001
201201130DEN,2012,8,16,37,12,43,184,751,864,159,306,765,901,1001
201201130DEN,2012,8,16,39,12,43,184,751,864,159,306,630,765,1001
201201130DEN,2012,8,16,40,12,43,184,751,864,159,306,630,681,1001
201201130DEN,2012,8,16,41,12,43,751,864,990,159,306,630,901,1001
201201130DEN,2012,8,16,42,43,218,751,864,990,159,630,681,901,1001
201201130DEN,2012,8,16,44,43,218,751,864,990,159,630,681,765,901
201201130DEN,2012,8,16,46,43,218,751,864,990,436,681,718,765,948
201201150DEN,2012,8,33,0,78,218,751,963,990,14,276,371,795,813
201201150DEN,2012,8,33,8,12,78,218,751,990,14,129,276,795,813
201201150DEN,2012,8,33,9,12,43,864,963,990,20,129,268,311,795
201201150DEN,2012,8,33,12,12,43,157,864,990,20,129,268,311,327
201201150DEN,2012,8,33,13,12,43,157,184,864,20,129,268,311,327
201201150DEN,2012,8,33,15,12,43,157,184,864,20,268,311,327,371
201201150DEN,2012,8,33,18,43,184,218,751,864,14,20,311,371,795
201201150DEN,2012,8,33,20,43,78,218,751,990,14,276,371,795,813
201201150DEN,2012,8,33,21,78,218,751,963,990,14,276,371,795,813
201201150DEN,2012,8,33,23,78,218,751,963,990,14,276,327,371,813
201201150DEN,2012,8,33,26,78,218,751,963,990,14,276,371,795,813
201201150DEN,2012,8,33,28,78,184,751,963,990,14,276,371,795,813
201201150DEN,2012,8,33,31,12,43,184,751,990,14,311,371,795,813
201201150DEN,2012,8,33,32,12,43,184,751,990,311,327,371,795,813
201201150DEN,2012,8,33,33,12,43,184,751,990,14,20,129,311,481
201201150DEN,2012,8,33,34,12,43,78,157,184,14,20,129,311,481
201201150DEN,2012,8,33,35,12,43,78,184,601,14,20,129,311,481
201201150DEN,2012,8,33,37,12,43,218,751,990,14,20,129,311,481
201201150DEN,2012,8,33,39,12,43,218,751,990,14,20,129,311,795
201201150DEN,2012,8,33,40,12,78,218,751,990,14,20,129,311,795
201201150DEN,2012,8,33,42,12,78,218,751,990,14,311,371,795,813
201201150DEN,2012,8,33,44,12,78,218,751,990,14,276,371,795,813
201201150DEN,2012,8,33,46,78,184,218,751,990,14,276,371,795,813
201201170MIL,2012,17,8,0,50,112,139,521,927,78,218,751,963,990
201201170MIL,2012,17,8,9,112,139,300,521,927,12,43,78,751,990
201201170MIL,2012,17,8,10,112,139,300,521,927,12,43,78,157,990
201201170MIL,2012,17,8,11,90,139,300,338,964,12,43,78,157,184
201201170MIL,2012,17,8,13,90,300,338,907,964,12,43,157,184,218
201201170MIL,2012,17,8,16,112,300,338,907,927,12,43,157,184,218
201201170MIL,2012,17,8,18,50,112,338,907,927,12,43,184,218,751
201201170MIL,2012,17,8,20,50,112,338,907,927,12,184,218,751,990
201201170MIL,2012,17,8,21,50,112,139,338,927,78,184,218,751,990
201201170MIL,2012,17,8,22,50,112,139,521,927,78,184,218,751,990
201201170MIL,2012,17,8,23,112,139,300,521,964,43,78,751,963,990
201201170MIL,2012,17,8,24,112,139,300,338,964,43,78,751,963,990
201201170MIL,2012,17,8,25,50,112,139,338,964,43,78,751,963,990
201201170MIL,2012,17,8,26,50,112,139,338,964,78,218,751,963,990
201201170MIL,2012,17,8,27,50,112,139,338,964,78,184,751,963,990
201201170MIL,2012,17,8,32,112,139,338,626,964,78,184,751,963,990
201201170MIL,2012,17,8,33,112,139,338,626,964,43,184,751,963,990
201201170MIL,2012,17,8,34,90,112,139,338,626,12,43,184,751,990
201201170MIL,2012,17,8,35,90,112,139,521,626,12,43,157,184,990
201201170MIL,2012,17,8,37,90,521,626,907,964,12,43,78,157,184
201201170MIL,2012,17,8,40,90,520,521,907,964,12,43,78,157,184
201201170MIL,2012,17,8,41,90,112,520,907,964,12,43,78,157,184
201201170MIL,2012,17,8,42,90,112,520,907,964,43,78,157,184,218
201201170MIL,2012,17,8,43,90,112,520,907,964,78,157,184,218,990
201201170MIL,2012,17,8,47,90,112,139,520,907,78,157,184,218,990
201201180PHI,2012,26,8,0,42,325,500,546,762,78,218,601,751,990
201201180PHI,2012,26,8,8,42,500,546,762,953,12,78,184,751,990
201201180PHI,2012,26,8,9,343,500,641,953,967,12,43,78,184,751
201201180PHI,2012,26,8,12,343,500,641,953,967,12,43,78,157,184
201201180PHI,2012,26,8,13,343,500,641,953,967,12,43,157,184,218
201201180PHI,2012,26,8,15,42,343,641,953,967,12,43,157,218,990
201201180PHI,2012,26,8,16,42,325,546,641,953,12,43,157,218,990
201201180PHI,2012,26,8,19,42,325,500,546,762,12,43,157,218,990
201201180PHI,2012,26,8,20,42,325,500,546,762,43,78,218,751,990
201201180PHI,2012,26,8,22,42,325,546,641,953,43,78,218,751,990
201201180PHI,2012,26,8,24,42,546,641,953,967,43,78,218,751,990
201201180PHI,2012,26,8,25,42,325,500,546,762,43,78,218,751,990
201201180PHI,2012,26,8,26,42,325,500,546,953,43,78,218,751,990
201201180PHI,2012,26,8,31,42,325,500,546,953,43,78,157,184,218
201201180PHI,2012,26,8,32,42,325,343,500,546,43,78,157,184,218
201201180PHI,2012,26,8,33,42,343,500,641,967,43,78,157,184,218
201201180PHI,2012,26,8,34,42,343,500,641,967,12,43,157,184,990
201201180PHI,2012,26,8,36,343,500,641,953,967,12,78,157,184,990
201201180PHI,2012,26,8,38,343,500,641,953,967,12,78,184,751,990
201201180PHI,2012,26,8,39,42,325,343,546,953,12,78,184,751,990
201201180PHI,2012,26,8,42,42,325,343,546,953,12,43,78,751,990
201201180PHI,2012,26,8,43,42,325,343,546,953,43,78,218,751,990
201201200WAS,2012,34,8,0,36,171,414,518,757,78,218,601,963,990
201201200WAS,2012,34,8,9,36,171,414,757,913,12,43,218,864,963
201201200WAS,2012,34,8,10,414,757,820,913,981,12,43,218,864,963
201201200WAS,2012,34,8,11,414,757,820,913,981,12,43,157,218,864
201201200WAS,2012,34,8,13,445,518,528,820,981,12,43,157,218,864
201201200WAS,2012,34,8,14,445,518,528,820,981,12,43,157,864,990
201201200WAS,2012,34,8,16,36,445,518,528,820,12,43,157,864,990
201201200WAS,2012,34,8,17,36,414,518,528,820,12,78,157,864,990
201201200WAS,2012,34,8,21,414,518,528,757,820,12,78,218,963,990
201201200WAS,2012,34,8,23,414,518,528,757,820,43,78,218,963,990
201201200WAS,2012,34,8,24,414,518,528,757,820,43,78,218,601,990
201201200WAS,2012,34,8,25,36,171,414,518,757,78,218,601,963,990
201201200WAS,2012,34,8,30,36,171,414,518,757,12,78,218,963,990
201201200WAS,2012,34,8,32,414,518,757,820,981,12,78,218,963,990
201201200WAS,2012,34,8,33,414,518,757,820,981,12,43,157,218,990
201201200WAS,2012,34,8,36,414,518,528,820,981,12,43,157,184,990
201201200WAS,2012,34,8,37,36,528,757,820,913,12,43,78,157,184
201201200WAS,2012,34,8,40,414,528,757,820,913,12,43,78,157,184
201201200WAS,2012,34,8,42,414,528,757,820,913,43,78,157,218,990
201201200WAS,2012,34,8,43,414,518,528,757,820,43,78,157,218,990
201201200WAS,2012,34,8,44,36,518,528,757,820,43,78,157,218,990
201201200WAS,2012,34,8,45,36,518,528,757,820,12,43,157,218,990
201201200WAS,2012,34,8,47,518,528,757,820,981,12,43,78,218,990
201201210NYK,2012,23,8,0,33,140,398,621,1000,43,218,751,963,990
201201210NYK,2012,23,8,8,140,449,621,965,1000,12,43,184,218,963
201201210NYK,2012,23,8,10,140,449,540,621,965,12,43,184,218,751
201201210NYK,2012,23,8,11,140,392,449,540,965,12,43,184,218,751
201201210NYK,2012,23,8,13,33,392,398,540,965,12,184,218,751,990
201201210NYK,2012,23,8,15,33,392,398,540,965,12,43,184,751,990
201201210NYK,2012,23,8,17,33,392,398,540,965,12,43,218,751,990
201201210NYK,2012,23,8,18,33,392,398,540,965,12,43,218,963,990
201201210NYK,2012,23,8,20,140,398,449,621,1000,12,43,218,963,990
201201210NYK,2012,23,8,21,140,398,449,621,1000,184,218,751,963,990
