game,season,home_team,away_team,starting_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4
201211030MIA,2013,16,8,40,159,306,681,820,825,43,184,218,414,579
201211030MIA,2013,16,8,41,159,306,825,681,630,43,184,218,414,579
201211030MIA,2013,16,8,43,159,306,630,681,825,42,43,218,579,990
201211060DEN,2013,8,9,0,42,218,579,601,990,113,376,461,850,947
201211060DEN,2013,8,9,9,42,601,218,579,43,113,376,461,612,850
201211060DEN,2013,8,9,10,42,43,1031,601,184,113,376,522,612,850
201211060DEN,2013,8,9,11,42,43,184,1031,414,113,376,522,612,850
201211060DEN,2013,8,9,12,42,43,184,414,1031,40,522,612,850,1025
201211060DEN,2013,8,9,13,43,184,414,1031,990,40,522,596,612,1025
201211060DEN,2013,8,9,18,43,184,990,218,601,376,522,850,947,1025
201211060DEN,2013,8,9,20,579,218,990,601,42,376,522,850,947,1025
201211060DEN,2013,8,9,21,42,218,579,601,990,113,376,461,850,947
201211060DEN,2013,8,9,23,42,990,579,601,184,113,376,461,850,947
201211060DEN,2013,8,9,26,42,990,579,601,218,113,376,461,850,947
201211060DEN,2013,8,9,31,42,218,990,579,414,113,376,461,850,947
201211060DEN,2013,8,9,33,42,218,414,579,990,40,522,596,612,1025
201211060DEN,2013,8,9,34,1031,218,414,990,43,40,522,596,612,1025
201211060DEN,2013,8,9,35,43,1031,414,990,184,40,522,596,612,1025
201211060DEN,2013,8,9,37,43,184,414,990,1031,40,522,612,850,1025
201211060DEN,2013,8,9,39,1031,43,184,414,42,40,522,612,850,1025
201211060DEN,2013,8,9,40,42,43,184,414,1031,376,522,612,850,1025
201211060DEN,2013,8,9,41,42,43,184,601,218,113,376,522,612,850
201211060DEN,2013,8,9,44,42,43,218,601,990,113,376,522,850,947
201211070HOU,2013,11,8,0,149,434,483,770,790,42,218,579,601,990
201211070HOU,2013,11,8,9,675,139,434,483,183,42,43,218,414,579
201211070HOU,2013,11,8,12,139,183,434,675,965,42,43,184,414,579
201211070HOU,2013,11,8,13,139,965,183,675,149,42,43,184,414,990
201211070HOU,2013,11,8,14,139,149,183,675,965,43,184,218,414,990
201211070HOU,2013,11,8,17,139,149,675,965,770,43,184,218,414,990
201211070HOU,2013,11,8,18,139,149,675,770,965,43,184,218,601,990
201211070HOU,2013,11,8,19,139,965,675,770,434,42,184,218,601,990
201211070HOU,2013,11,8,20,483,434,770,675,149,42,184,218,601,990
201211070HOU,2013,11,8,23,790,149,434,483,139,42,218,414,579,990
201211070HOU,2013,11,8,25,149,434,483,790,770,42,218,414,579,990
201211070HOU,2013,11,8,26,149,434,483,770,790,42,218,579,601,990
201211070HOU,2013,11,8,28,149,790,434,483,183,42,218,579,601,990
201211070HOU,2013,11,8,29,149,183,434,483,790,42,218,414,579,990
201211070HOU,2013,11,8,30,790,183,434,483,139,42,218,414,579,990
201211070HOU,2013,11,8,31,139,183,434,483,790,42,43,218,414,579
201211070HOU,2013,11,8,34,139,183,434,483,790,42,43,184,218,414
201211070HOU,2013,11,8,35,139,183,434,790,965,42,43,184,218,414
201211070HOU,2013,11,8,37,139,183,434,790,965,42,43,184,414,990
201211070HOU,2013,11,8,38,139,965,770,149,675,43,184,414,579,990
201211070HOU,2013,11,8,40,139,149,675,770,965,43,184,579,601,990
201211070HOU,2013,11,8,41,149,483,790,675,434,43,184,579,601,990
201211070HOU,2013,11,8,42,149,434,483,675,790,42,184,218,579,990
201211070HOU,2013,11,8,44,790,149,434,483,139,42,184,218,579,990
201211070HOU,2013,11,8,45,139,149,434,483,790,42,43,218,579,990
201211090DEN,2013,8,33,0,42,218,579,601,990,14,371,692,737,795
201211090DEN,2013,8,33,8,42,414,43,963,184,14,268,692,737,817
201211090DEN,2013,8,33,12,42,43,184,414,963,268,327,426,692,817
201211090DEN,2013,8,33,13,42,43,184,414,963,20,268,327,426,817
201211090DEN,2013,8,33,14,43,184,414,963,990,20,268,327,426,817
201211090DEN,2013,8,33,15,43,184,414,990,579,20,268,327,426,817
201211090DEN,2013,8,33,17,218,990,579,42,601,20,268,327,426,817
201211090DEN,2013,8,33,18,42,218,579,601,990,268,371,737,795,817
201211090DEN,2013,8,33,19,42,218,579,601,990,14,371,737,795,817
201211090DEN,2013,8,33,20,42,218,579,601,990,14,692,737,795,817
201211090DEN,2013,8,33,23,42,218,990,579,414,14,692,737,795,817
201211090DEN,2013,8,33,25,42,218,579,990,601,14,371,692,737,795
201211090DEN,2013,8,33,31,42,218,579,601,990,268,371,692,737,795
201211090DEN,2013,8,33,32,42,218,990,579,414,268,371,692,737,795
201211090DEN,2013,8,33,33,42,218,414,579,990,268,371,426,795,817
201211090DEN,2013,8,33,35,42,963,218,414,43,268,371,426,795,817
201211090DEN,2013,8,33,36,42,43,963,414,184,268,327,371,426,817
201211090DEN,2013,8,33,37,43,184,963,414,342,20,268,327,426,817
201211090DEN,2013,8,33,39,43,184,342,963,601,20,268,327,426,817
201211090DEN,2013,8,33,44,43,963,184,342,65,20,268,327,426,817
201211090DEN,2013,8,33,46,43,65,184,342,963,252,327,426,481,589
201211090DEN,2013,8,33,47,43,65,342,963,530,252,327,426,481,589
201211100GSW,2013,10,8,0,240,346,386,599,925,42,218,579,601,990
201211100GSW,2013,10,8,4,925,240,386,599,55,42,218,579,601,990
201211100GSW,2013,10,8,6,55,240,386,599,453,42,218,579,601,990
201211100GSW,2013,10,8,7,55,240,453,599,835,42,218,579,601,990
201211100GSW,2013,10,8,8,55,835,453,599,135,42,218,414,579,990
201211100GSW,2013,10,8,10,135,835,299,453,346,42,43,184,414,579
201211100GSW,2013,10,8,13,135,599,453,925,240,42,43,184,218,414
201211100GSW,2013,10,8,15,135,240,453,599,925,43,184,218,414,990
201211100GSW,2013,10,8,16,386,240,925,599,55,43,184,218,601,990
201211100GSW,2013,10,8,19,55,240,386,599,925,43,184,579,601,990
201211100GSW,2013,10,8,20,55,240,925,599,453,43,184,579,601,990
201211100GSW,2013,10,8,21,55,240,453,599,925,42,218,579,601,990
201211100GSW,2013,10,8,22,925,240,599,135,835,42,218,579,601,990
201211100GSW,2013,10,8,23,135,240,835,599,453,42,218,579,601,990
201211100GSW,2013,10,8,24,135,240,453,599,835,42,218,414,579,990
201211100GSW,2013,10,8,25,240,925,346,599,386,42,218,579,601,990
201211100GSW,2013,10,8,29,925,240,386,599,55,42,218,579,601,990
201211100GSW,2013,10,8,32,55,453,386,599,135,42,43,218,414,579
201211100GSW,2013,10,8,35,55,135,386,453,599,43,184,218,414,579
201211100GSW,2013,10,8,36,55,135,453,599,835,43,184,218,414,579
201211100GSW,2013,10,8,37,135,835,453,599,240,43,184,218,414,990
201211100GSW,2013,10,8,39,135,240,453,599,835,42,43,184,601,990
201211100GSW,2013,10,8,41,135,240,453,599,835,42,43,579,601,990
201211100GSW,2013,10,8,42,135,240,453,599,835,42,43,218,579,990
201211100GSW,2013,10,8,44,135,240,453,599,925,42,43,218,579,990
201211120PHO,2013,27,8,0,369,448,645,668,708,42,218,579,601,990
201211120PHO,2013,27,8,7,369,448,668,708,686,42,218,579,601,990
201211120PHO,2013,27,8,8,369,448,668,686,708,42,218,414,579,990
201211120PHO,2013,27,8,9,369,448,668,686,708,42,43,184,414,579
201211120PHO,2013,27,8,10,448,668,686,904,892,42,43,184,414,1031
201211120PHO,2013,27,8,14,668,686,904,892,780,43,184,414,990,1031
201211120PHO,2013,27,8,17,708,904,780,892,645,43,184,601,990,1031
201211120PHO,2013,27,8,18,645,708,780,892,904,43,184,218,414,990
201211120PHO,2013,27,8,20,645,708,780,892,904,184,218,414,579,990
201211120PHO,2013,27,8,23,904,645,448,892,668,42,218,579,963,990
201211120PHO,2013,27,8,25,708,448,645,668,369,42,218,579,601,990
201211120PHO,2013,27,8,33,369,448,668,708,686,42,43,184,414,579
201211120PHO,2013,27,8,36,369,448,668,686,904,42,43,184,414,1031
201211120PHO,2013,27,8,39,369,448,668,686,904,43,184,218,414,1031
201211120PHO,2013,27,8,41,448,892,686,904,645,43,218,414,990,1031
201211120PHO,2013,27,8,44,904,369,686,892,668,42,43,218,414,990
201211120PHO,2013,27,8,45,369,904,668,686,448,42,43,218,579,990
201211170SAS,2013,30,8,0,221,248,927,958,969,42,218,579,601,990
201211170SAS,2013,30,8,5,221,248,927,958,969,42,218,414,601,990
201211170SAS,2013,30,8,6,248,969,927,958,664,42,218,414,601,990
201211170SAS,2013,30,8,8,969,104,664,958,221,42,43,414,601,990
201211170SAS,2013,30,8,10,104,221,664,969,957,43,184,530,963,990
201211170SAS,2013,30,8,13,104,221,664,957,791,43,184,218,530,963
201211170SAS,2013,30,8,14,104,221,664,791,957,43,184,218,414,530
201211170SAS,2013,30,8,15,104,927,791,957,744,42,43,184,218,414
201211170SAS,2013,30,8,17,104,744,791,927,958,42,184,218,579,990
201211170SAS,2013,30,8,20,664,969,927,958,248,42,218,579,601,990
201211170SAS,2013,30,8,22,969,664,927,958,104,42,184,579,601,990
201211170SAS,2013,30,8,23,104,664,927,958,969,42,184,414,963,990
201211170SAS,2013,30,8,25,969,221,927,958,248,42,184,414,963,990
201211170SAS,2013,30,8,26,221,248,927,958,969,42,218,579,601,990
201211170SAS,2013,30,8,28,221,248,927,958,969,42,218,414,579,990
201211170SAS,2013,30,8,29,221,248,927,958,969,42,184,218,414,990
201211170SAS,2013,30,8,31,969,221,248,104,664,42,184,218,414,990
201211170SAS,2013,30,8,33,104,221,664,969,957,42,184,218,414,990
201211170SAS,2013,30,8,34,104,221,664,957,791,43,184,218,579,990
201211170SAS,2013,30,8,35,104,221,664,791,957,43,184,218,530,579
201211170SAS,2013,30,8,37,104,664,957,791,744,43,184,414,530,579
201211170SAS,2013,30,8,40,927,744,791,957,695,43,184,414,579,990
201211170SAS,2013,30,8,41,957,695,744,927,221,43,342,414,579,990
201211170SAS,2013,30,8,42,221,695,744,927,957,43,342,579,963,990
201211170SAS,2013,30,8,44,791,104,695,744,248,342,530,579,963,990
201211170SAS,2013,30,8,46,104,248,695,744,791,184,342,530,601,963
201211190MEM,2013,15,8,0,666,720,865,966,1040,42,218,579,601,990
201211190MEM,2013,15,8,8,666,720,1040,865,808,42,43,579,601,990
201211190MEM,2013,15,8,11,666,720,808,865,1040,42,43,184,414,990
201211190MEM,2013,15,8,12,1019,666,496,808,690,42,43,184,414,990
201211190MEM,2013,15,8,13,496,666,690,808,1019,43,184,414,963,990
201211190MEM,2013,15,8,15,496,690,808,1019,1040,43,184,218,414,530
201211190MEM,2013,15,8,16,496,690,808,1019,1040,43,184,218,530,579
201211190MEM,2013,15,8,18,496,808,1040,865,966,43,184,218,530,579
201211190MEM,2013,15,8,20,1040,808,865,966,720,42,43,218,530,601
201211190MEM,2013,15,8,21,720,808,865,966,1040,42,43,218,601,990
201211190MEM,2013,15,8,23,666,966,720,808,496,42,43,218,414,990
201211190MEM,2013,15,8,25,666,720,1040,966,865,42,43,218,414,990
201211190MEM,2013,15,8,26,666,720,865,966,1040,42,218,579,601,990
201211190MEM,2013,15,8,31,666,720,865,966,1040,42,218,414,601,990
201211190MEM,2013,15,8,32,666,720,1040,865,808,42,218,414,601,990
201211190MEM,2013,15,8,33,1040,666,720,808,496,42,218,414,601,990
201211190MEM,2013,15,8,34,496,666,720,808,1040,42,43,184,414,601
201211190MEM,2013,15,8,35,496,666,808,720,690,43,184,414,530,601
201211190MEM,2013,15,8,37,496,666,690,808,1019,43,184,414,530,579
201211190MEM,2013,15,8,38,496,690,808,1019,1040,43,184,414,530,579
201211190MEM,2013,15,8,39,496,690,808,1040,865,43,184,218,530,579
201211190MEM,2013,15,8,41,1040,966,865,666,720,42,184,218,579,990
201211190MEM,2013,15,8,44,666,720,865,966,1040,42,43,218,579,990
201211190MEM,2013,15,8,45,666,720,865,966,1040,42,43,218,414,990
201211210MIN,2013,18,8,0,48,587,649,658,761,42,218,579,601,990
201211210MIN,2013,18,8,6,48,587,649,658,761,42,218,414,579,990
201211210MIN,2013,18,8,7,48,587,649,658,761,42,218,414,530,990
201211210MIN,2013,18,8,9,48,587,649,658,761,43,530,579,601,990
201211210MIN,2013,18,8,10,48,761,222,658,406,43,530,579,601,990
201211210MIN,2013,18,8,12,48,222,406,658,761,43,184,530,579,601
201211210MIN,2013,18,8,13,379,222,541,406,25,43,184,530,579,601
201211210MIN,2013,18,8,16,25,222,379,406,541,42,43,218,530,601
201211210MIN,2013,18,8,18,25,222,541,649,587,42,43,218,530,601
201211210MIN,2013,18,8,19,25,222,541,587,649,42,43,218,414,990
201211210MIN,2013,18,8,21,25,761,587,649,48,42,184,218,414,990
201211210MIN,2013,18,8,22,48,587,649,761,658,42,184,218,579,990
201211210MIN,2013,18,8,25,48,587,649,658,761,42,218,579,601,990
201211210MIN,2013,18,8,33,48,587,649,658,761,42,43,218,414,530
201211210MIN,2013,18,8,35,761,48,25,587,406,42,43,218,414,530
201211210MIN,2013,18,8,37,25,761,406,222,541,43,184,218,414,530
201211210MIN,2013,18,8,39,25,222,406,541,640,43,184,414,530,579
201211210MIN,2013,18,8,42,25,222,406,541,640,42,43,184,579,990
201211210MIN,2013,18,8,43,25,587,222,406,48,42,43,184,579,990
201211210MIN,2013,18,8,44,25,48,222,587,649,42,43,218,579,990
201211210MIN,2013,18,8,47,48,222,649,587,406,42,43,218,579,990
201211230DEN,2013,8,10,0,42,218,579,601,990,240,346,386,599,925
201211230DEN,2013,8,10,6,42,218,990,579,414,240,299,346,599,925
201211230DEN,2013,8,10,7,42,218,414,579,990,55,240,299,599,925
201211230DEN,2013,8,10,9,42,990,414,579,184,55,240,299,453,599
201211230DEN,2013,8,10,10,42,184,414,579,990,55,135,299,453,599
201211230DEN,2013,8,10,11,530,184,414,601,43,55,135,151,299,453
201211230DEN,2013,8,10,16,43,184,990,414,218,135,240,386,453,925
201211230DEN,2013,8,10,17,579,43,218,990,42,135,240,453,599,925
201211230DEN,2013,8,10,21,42,218,990,579,414,135,240,299,453,599
201211230DEN,2013,8,10,22,42,218,414,579,990,240,299,346,453,599
201211230DEN,2013,8,10,24,42,990,218,184,601,240,299,346,453,599
201211230DEN,2013,8,10,25,42,218,990,601,579,240,346,386,453,925
201211230DEN,2013,8,10,27,42,218,579,601,990,240,346,386,599,925
201211230DEN,2013,8,10,28,42,218,579,601,990,55,240,299,599,925
201211230DEN,2013,8,10,29,42,218,579,601,990,135,240,299,453,599
201211230DEN,2013,8,10,33,42,218,990,579,414,135,240,299,453,599
201211230DEN,2013,8,10,34,990,43,218,414,184,135,151,299,453,599
201211230DEN,2013,8,10,35,43,184,218,414,990,135,151,346,453,599
201211230DEN,2013,8,10,37,414,43,184,218,42,135,151,346,453,599
201211230DEN,2013,8,10,39,42,43,184,414,579,135,151,346,453,599
201211230DEN,2013,8,10,40,42,43,184,414,579,135,240,453,599,925
201211230DEN,2013,8,10,41,42,43,184,414,579,135,240,386,453,925
201211230DEN,2013,8,10,43,42,43,414,579,990,135,240,386,453,925
201211230DEN,2013,8,10,45,42,43,990,579,218,135,240,386,453,925
201211230DEN,2013,8,10,46,42,990,218,579,184,135,240,386,599,925
201211290GSW,2013,10,8,0,240,346,386,599,925,42,218,579,601,990
201211290GSW,2013,10,8,5,240,346,386,599,925,42,184,218,601,990
201211290GSW,2013,10,8,6,299,240,925,599,55,42,184,218,601,990
201211290GSW,2013,10,8,7,55,240,299,599,925,43,65,184,414,990
201211290GSW,2013,10,8,9,55,453,299,925,135,43,65,184,414,990
201211290GSW,2013,10,8,10,55,135,453,299,151,43,65,184,414,990
201211290GSW,2013,10,8,13,135,599,453,925,240,42,43,65,184,414
201211290GSW,2013,10,8,15,135,240,453,599,925,42,43,414,530,579
201211290GSW,2013,10,8,17,135,240,453,599,925,42,43,218,530,579
201211290GSW,2013,10,8,18,240,925,346,599,386,42,43,218,530,579
201211290GSW,2013,10,8,20,240,346,386,599,925,42,218,530,579,990
201211290GSW,2013,10,8,22,925,240,386,599,135,42,218,530,579,990
201211290GSW,2013,10,8,25,240,925,386,599,346,42,218,579,601,990
201211290GSW,2013,10,8,31,453,240,925,599,135,42,218,579,601,990
201211290GSW,2013,10,8,32,135,925,453,599,299,42,184,218,414,990
201211290GSW,2013,10,8,35,135,299,453,599,925,42,43,184,414,990
201211290GSW,2013,10,8,37,135,299,453,599,925,43,184,218,414,579
201211290GSW,2013,10,8,40,135,299,453,599,925,42,43,184,218,579
201211290GSW,2013,10,8,41,135,925,453,599,240,42,184,218,579,990
201212050ATL,2013,0,8,0,13,255,276,475,545,42,218,579,963,990
201212050ATL,2013,0,8,9,13,276,545,1041,641,184,218,414,579,990
201212050ATL,2013,0,8,10,404,1041,545,641,63,43,184,218,414,579
201212050ATL,2013,0,8,11,1041,63,404,641,13,43,184,218,414,579
201212050ATL,2013,0,8,12,13,63,404,641,1041,43,65,184,414,530
201212050ATL,2013,0,8,16,13,1041,255,641,276,42,43,65,184,963
201212050ATL,2013,0,8,17,13,255,276,641,1041,42,65,184,963,990
201212050ATL,2013,0,8,18,13,255,276,1041,475,42,184,414,963,990
201212050ATL,2013,0,8,21,13,255,276,475,1041,42,218,414,963,990
201212050ATL,2013,0,8,22,13,255,276,475,545,42,184,218,414,990
201212050ATL,2013,0,8,23,255,276,475,545,1041,42,184,218,414,990
201212050ATL,2013,0,8,25,255,276,475,545,1041,42,218,579,963,990
201212050ATL,2013,0,8,26,545,255,276,475,13,42,218,579,963,990
201212050ATL,2013,0,8,27,13,255,276,545,641,42,218,579,963,990
201212050ATL,2013,0,8,29,13,255,276,545,641,42,184,218,963,990
201212050ATL,2013,0,8,31,13,255,276,545,641,42,184,218,414,990
201212050ATL,2013,0,8,33,475,1041,545,641,404,43,184,218,414,990
201212050ATL,2013,0,8,35,404,475,545,641,1041,42,43,184,218,414
201212050ATL,2013,0,8,36,1041,404,475,641,13,42,43,184,218,414
201212050ATL,2013,0,8,37,13,404,475,641,1041,42,43,184,414,579
201212050ATL,2013,0,8,38,13,404,475,641,1041,42,43,414,579,990
201212050ATL,2013,0,8,40,13,641,404,475,255,42,43,414,579,990
201212050ATL,2013,0,8,41,13,255,404,475,641,42,43,579,963,990
201212050ATL,2013,0,8,43,13,255,545,475,276,42,218,579,963,990
201212050ATL,2013,0,8,46,13,255,276,545,641,42,218,579,963,990
201212120MIN,2013,18,8,0,48,587,649,658,761,42,218,579,601,990
201212120MIN,2013,18,8,9,379,48,587,25,406,184,218,414,579,990
201212120MIN,2013,18,8,12,25,587,379,406,270,43,184,218,414,530
201212120MIN,2013,18,8,13,25,406,270,379,222,43,184,218,414,530
201212120MIN,2013,18,8,15,25,222,270,379,406,42,43,184,414,530
201212120MIN,2013,18,8,16,25,222,270,379,406,42,43,184,530,601
201212120MIN,2013,18,8,18,25,222,270,379,406,42,43,184,579,601
201212120MIN,2013,18,8,19,25,587,406,761,48,42,184,579,601,990
201212120MIN,2013,18,8,22,48,587,761,649,658,42,218,414,579,990
201212120MIN,2013,18,8,23,48,587,649,658,761,42,218,579,601,990
201212120MIN,2013,18,8,24,761,48,587,649,25,42,218,579,963,990
201212120MIN,2013,18,8,25,25,48,587,649,761,42,218,579,601,990
201212120MIN,2013,18,8,29,25,48,587,649,761,42,218,414,579,990
201212120MIN,2013,18,8,32,25,48,587,649,761,43,184,218,414,990
201212120MIN,2013,18,8,33,25,48,649,587,222,43,184,218,414,990
201212120MIN,2013,18,8,34,48,222,649,587,406,43,184,218,414,990
201212120MIN,2013,18,8,36,48,222,406,649,761,43,184,414,530,579
201212120MIN,2013,18,8,37,270,222,761,406,25,43,184,530,579,601
201212120MIN,2013,18,8,40,25,222,270,406,761,42,43,184,579,990
201212120MIN,2013,18,8,41,25,761,222,406,48,42,43,184,579,990
201212120MIN,2013,18,8,43,25,48,222,406,587,42,43,218,579,990
201212120MIN,2013,18,8,45,48,222,406,761,649,42,43,218,579,990
201212120MIN,2013,18,8,46,48,222,406,649,761,42,184,218,579,990
201212140DEN,2013,8,15,0,42,218,579,601,990,666,720,865,966,1040
201212140DEN,2013,8,15,6,42,218,990,579,414,666,720,865,966,1040
201212140DEN,2013,8,15,8,42,218,414,579,990,666,720,808,865,1040
201212140DEN,2013,8,15,9,42,990,414,579,184,666,720,808,865,1040
201212140DEN,2013,8,15,11,42,963,184,414,43,234,496,666,720,808
201212140DEN,2013,8,15,13,42,43,184,414,963,496,666,690,808,1019
201212140DEN,2013,8,15,15,43,184,990,963,218,496,690,865,1019,1040
201212140DEN,2013,8,15,17,43,184,218,990,579,496,690,865,1019,1040
201212140DEN,2013,8,15,18,43,184,218,990,601,496,690,865,1019,1040
201212140DEN,2013,8,15,20,990,43,218,601,42,496,690,865,1019,1040
201212140DEN,2013,8,15,22,42,43,218,601,990,666,720,808,865,1040
201212140DEN,2013,8,15,23,42,218,990,601,579,666,720,808,865,1040
201212140DEN,2013,8,15,25,42,218,579,601,990,666,720,865,966,1040
201212140DEN,2013,8,15,31,42,414,43,579,184,666,720,865,966,1040
201212140DEN,2013,8,15,33,42,43,184,414,579,666,690,720,808,966
201212140DEN,2013,8,15,35,42,43,184,414,601,666,690,720,808,966
201212140DEN,2013,8,15,36,42,43,184,414,601,496,666,690,808,1019
201212140DEN,2013,8,15,37,42,43,184,601,218,496,666,690,808,1019
201212140DEN,2013,8,15,38,43,184,218,601,990,496,666,690,808,1019
201212140DEN,2013,8,15,40,43,184,218,990,414,496,666,690,808,1019
201212140DEN,2013,8,15,41,43,184,218,414,990,690,720,808,1019,1040
201212140DEN,2013,8,15,42,990,43,218,414,42,690,720,808,1019,1040
201212140DEN,2013,8,15,44,42,43,218,414,990,720,808,865,1019,1040
201212140DEN,2013,8,15,45,42,43,218,414,990,666,720,808,865,966
201212160SAC,2013,29,8,0,1,250,465,517,996,42,218,579,601,990
201212160SAC,2013,29,8,7,1,250,465,517,996,42,43,218,579,601
201212160SAC,2013,29,8,11,250,517,435,348,402,43,184,218,414,530
201212160SAC,2013,29,8,14,517,348,402,435,176,43,184,414,530,990
201212160SAC,2013,29,8,17,348,402,435,977,465,43,184,414,530,990
201212160SAC,2013,29,8,19,348,402,435,465,977,42,184,414,530,990
201212160SAC,2013,29,8,20,977,348,402,465,250,42,218,414,530,990
201212160SAC,2013,29,8,21,250,348,402,465,977,42,218,579,601,990
201212160SAC,2013,29,8,24,250,348,402,977,517,42,218,530,601,990
201212160SAC,2013,29,8,25,517,250,348,1,465,42,218,579,601,990
201212160SAC,2013,29,8,29,1,250,465,977,497,42,218,579,601,990
201212160SAC,2013,29,8,33,1,250,956,497,435,42,43,218,414,579
201212160SAC,2013,29,8,34,1,250,435,497,956,42,43,184,414,579
201212160SAC,2013,29,8,36,250,956,435,497,402,42,43,184,414,579
201212160SAC,2013,29,8,37,250,402,435,497,956,43,184,342,414,530
201212160SAC,2013,29,8,39,956,402,435,497,176,43,184,342,414,530
201212160SAC,2013,29,8,40,176,402,435,497,956,43,184,342,530,963
201212160SAC,2013,29,8,43,176,402,435,497,956,43,65,184,342,963
201212160SAC,2013,29,8,44,176,402,435,497,956,65,342,530,807,963
201212160SAC,2013,29,8,45,176,402,497,956,977,65,342,530,807,963
201212180DEN,2013,8,30,0,42,218,579,601,990,221,358,957,958,969
201212180DEN,2013,8,30,5,42,218,990,601,414,221,358,957,958,969
201212180DEN,2013,8,30,7,42,218,414,601,990,221,664,957,958,969
201212180DEN,2013,8,30,9,42,579,43,963,184,104,664,927,958,969
201212180DEN,2013,8,30,12,42,43,184,579,963,104,664,695,744,927
201212180DEN,2013,8,30,13,43,184,579,963,990,221,358,695,927,957
201212180DEN,2013,8,30,14,43,184,579,963,990,221,695,791,927,957
201212180DEN,2013,8,30,15,43,184,579,963,990,221,791,927,957,958
201212180DEN,2013,8,30,16,43,184,990,579,414,358,664,791,957,958
201212180DEN,2013,8,30,18,218,184,990,414,42,358,664,791,957,958
201212180DEN,2013,8,30,19,42,184,218,990,601,104,358,664,958,969
201212180DEN,2013,8,30,22,42,218,990,601,579,104,664,927,958,969
201212180DEN,2013,8,30,24,601,43,218,579,184,104,221,664,958,969
201212180DEN,2013,8,30,25,990,218,579,601,42,221,358,957,958,969
201212180DEN,2013,8,30,26,42,218,579,601,990,221,927,957,958,969
201212180DEN,2013,8,30,29,42,218,579,601,990,664,927,957,958,969
201212180DEN,2013,8,30,30,42,990,218,601,184,104,664,927,958,969
