game,season,home_team,away_team,starting_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4
201311040LAC,2014,13,11,17,448,235,246,427,96,348,378,434,483,771
201311040LAC,2014,13,11,18,96,448,246,427,168,149,348,434,483,770
201311040LAC,2014,13,11,19,96,168,246,427,408,149,348,434,483,770
201311040LAC,2014,13,11,21,96,168,246,408,427,149,434,483,770,771
201311040LAC,2014,13,11,23,96,168,408,427,694,149,434,483,770,771
201311040LAC,2014,13,11,24,168,427,872,694,448,1,149,434,770,771
201311040LAC,2014,13,11,25,448,168,408,96,246,149,304,434,483,770
201311040LAC,2014,13,11,30,96,448,168,408,128,149,304,434,483,770
201311040LAC,2014,13,11,32,96,128,168,408,448,1,149,304,434,771
201311040LAC,2014,13,11,33,128,168,408,448,694,1,149,304,434,771
201311040LAC,2014,13,11,34,128,427,694,448,235,1,304,348,434,771
201311040LAC,2014,13,11,37,128,235,427,448,694,1,149,304,348,771
201311040LAC,2014,13,11,38,128,694,427,448,168,1,149,304,348,771
201311040LAC,2014,13,11,39,427,168,408,96,246,1,149,304,348,771
201311040LAC,2014,13,11,41,96,168,246,427,448,149,304,348,483,771
201311040LAC,2014,13,11,44,96,168,246,427,448,149,290,378,483,857
201311040LAC,2014,13,11,45,828,128,427,872,235,290,378,483,857,949
201311040LAC,2014,13,11,47,128,235,427,828,872,1,290,378,857,949
201311060ORL,2014,25,13,0,78,430,461,702,762,96,168,246,408,448
201311060ORL,2014,25,13,9,78,1008,461,762,307,96,168,246,427,448
201311060ORL,2014,25,13,11,1008,307,53,611,702,96,128,235,427,1029
201311060ORL,2014,25,13,13,53,307,611,702,1008,128,235,246,427,1029
201311060ORL,2014,25,13,16,53,307,702,1008,762,128,235,246,427,1029
201311060ORL,2014,25,13,17,53,307,702,762,1008,96,235,246,427,1029
201311060ORL,2014,25,13,18,53,1008,78,762,430,96,235,246,427,1029
201311060ORL,2014,25,13,19,53,78,430,762,1008,96,168,246,408,427
201311060ORL,2014,25,13,21,78,430,1008,762,461,96,168,246,408,448
201311060ORL,2014,25,13,22,78,762,430,461,307,96,168,246,408,448
201311060ORL,2014,25,13,24,78,307,430,461,762,96,235,246,408,427
201311060ORL,2014,25,13,25,78,430,461,762,702,96,168,246,408,448
201311060ORL,2014,25,13,31,78,461,702,762,1008,96,168,246,408,448
201311060ORL,2014,25,13,34,1008,430,53,762,307,96,168,246,408,448
201311060ORL,2014,25,13,35,53,307,430,762,1008,96,168,246,408,427
201311060ORL,2014,25,13,36,53,307,430,762,1008,96,128,168,235,427
201311060ORL,2014,25,13,37,53,307,430,1008,611,128,235,246,427,1029
201311060ORL,2014,25,13,40,53,611,307,430,78,128,235,246,427,1029
201311060ORL,2014,25,13,41,53,78,307,430,762,96,168,246,427,448
201311060ORL,2014,25,13,42,53,78,307,430,762,96,168,246,408,448
201311060ORL,2014,25,13,47,53,78,307,430,762,96,168,246,408,427
201311070MIA,2014,16,13,0,159,306,630,681,1001,96,168,246,408,448
201311070MIA,2014,16,13,7,159,630,681,1001,825,96,168,246,408,448
201311070MIA,2014,16,13,9,159,630,681,825,901,96,168,246,427,448
201311070MIA,2014,16,13,10,901,630,157,825,765,96,128,168,427,1029
201311070MIA,2014,16,13,13,157,901,765,825,306,128,235,246,427,1029
201311070MIA,2014,16,13,15,157,306,765,825,901,235,246,427,448,1029
201311070MIA,2014,16,13,17,157,306,765,901,820,235,246,427,448,1029
201311070MIA,2014,16,13,18,901,306,765,820,159,235,246,427,448,1029
201311070MIA,2014,16,13,19,159,306,820,765,630,96,168,246,408,448
201311070MIA,2014,16,13,20,159,630,820,765,681,96,168,246,408,448
201311070MIA,2014,16,13,22,159,820,630,681,306,96,168,246,408,427
201311070MIA,2014,16,13,25,159,306,630,681,1001,96,168,246,408,448
201311070MIA,2014,16,13,29,159,306,630,1001,765,96,168,246,408,448
201311070MIA,2014,16,13,31,159,630,765,1001,825,96,168,246,408,448
201311070MIA,2014,16,13,32,901,630,765,825,157,96,168,246,427,1029
201311070MIA,2014,16,13,33,157,630,765,825,901,96,128,168,427,1029
201311070MIA,2014,16,13,35,157,901,765,825,306,128,235,246,427,1029
201311070MIA,2014,16,13,38,157,306,765,825,901,235,246,408,427,448
201311070MIA,2014,16,13,40,157,306,901,765,630,96,168,246,427,448
201311070MIA,2014,16,13,42,825,630,765,901,159,96,168,246,427,448
201311070MIA,2014,16,13,43,159,630,765,825,901,96,168,246,408,427
201311070MIA,2014,16,13,44,159,825,630,306,681,96,168,246,408,427
201311090HOU,2014,11,13,0,149,304,434,770,786,96,168,246,408,448
201311090HOU,2014,11,13,8,149,304,434,771,483,96,168,246,408,448
201311090HOU,2014,11,13,9,149,304,434,483,771,96,168,246,408,828
201311090HOU,2014,11,13,10,770,434,483,771,348,168,235,246,427,828
201311090HOU,2014,11,13,11,348,483,770,771,786,128,168,235,427,828
201311090HOU,2014,11,13,12,348,483,770,771,786,128,235,427,828,1029
201311090HOU,2014,11,13,13,348,483,770,771,786,96,235,427,828,1029
201311090HOU,2014,11,13,16,786,348,483,771,304,96,235,408,427,828
201311090HOU,2014,11,13,18,786,304,348,149,434,96,168,235,246,408
201311090HOU,2014,11,13,19,149,304,348,434,786,168,235,246,408,448
201311090HOU,2014,11,13,20,149,304,434,786,483,168,235,246,408,448
201311090HOU,2014,11,13,21,149,304,434,483,786,168,246,408,427,448
201311090HOU,2014,11,13,24,149,304,434,786,770,96,168,246,408,448
201311090HOU,2014,11,13,30,149,304,434,770,786,96,168,246,408,427
201311090HOU,2014,11,13,31,149,304,434,770,483,96,168,246,408,427
201311090HOU,2014,11,13,34,771,434,483,770,348,96,168,246,408,427
201311090HOU,2014,11,13,35,348,434,483,770,771,168,246,408,427,448
201311090HOU,2014,11,13,36,348,434,483,770,771,235,246,408,427,448
201311090HOU,2014,11,13,37,786,149,348,771,304,235,246,408,427,448
201311090HOU,2014,11,13,40,149,304,348,771,786,96,168,235,427,448
201311090HOU,2014,11,13,41,149,304,348,786,434,96,168,235,427,448
201311090HOU,2014,11,13,43,149,304,348,434,786,96,168,235,246,427
201311090HOU,2014,11,13,44,149,304,434,786,483,96,168,235,246,427
201311090HOU,2014,11,13,46,149,304,434,483,786,96,168,235,408,427
201311110LAC,2014,13,18,0,96,168,246,408,448,184,587,588,761,839
201311110LAC,2014,13,18,7,96,168,246,448,427,184,587,588,761,839
201311110LAC,2014,13,18,9,96,168,246,427,694,184,222,588,761,839
201311110LAC,2014,13,18,10,96,168,427,694,872,184,222,406,761,839
201311110LAC,2014,13,18,11,872,128,427,694,235,184,222,406,761,839
201311110LAC,2014,13,18,12,128,235,427,694,872,25,222,270,372,406
201311110LAC,2014,13,18,17,128,235,694,427,246,25,222,270,406,587
201311110LAC,2014,13,18,19,168,427,246,96,408,184,587,588,761,839
201311110LAC,2014,13,18,21,96,168,246,408,448,184,587,588,761,839
201311110LAC,2014,13,18,31,96,168,246,408,427,184,587,588,761,839
201311110LAC,2014,13,18,34,96,168,246,427,694,184,587,588,761,839
201311110LAC,2014,13,18,35,96,168,246,427,694,184,406,587,588,761
201311110LAC,2014,13,18,36,96,872,427,694,235,25,222,406,588,761
201311110LAC,2014,13,18,37,872,235,427,694,128,25,222,270,406,587
201311110LAC,2014,13,18,38,128,235,694,427,246,25,222,270,406,587
201311110LAC,2014,13,18,39,694,235,246,427,96,25,222,270,406,587
201311110LAC,2014,13,18,41,96,235,246,427,694,222,270,406,587,588
201311110LAC,2014,13,18,42,96,694,246,427,168,184,587,588,761,839
201311110LAC,2014,13,18,45,96,168,872,427,408,184,587,588,761,839
201311160LAC,2014,13,2,0,96,168,246,408,448,17,36,505,829,907
201311160LAC,2014,13,2,8,96,168,246,408,448,17,464,693,735,907
201311160LAC,2014,13,2,9,96,168,246,448,427,17,464,693,735,999
201311160LAC,2014,13,2,10,96,872,427,235,694,17,464,693,735,999
201311160LAC,2014,13,2,13,872,235,427,694,128,464,505,693,735,999
201311160LAC,2014,13,2,15,235,828,427,694,246,464,505,693,735,999
201311160LAC,2014,13,2,16,235,246,427,694,828,36,464,505,972,999
201311160LAC,2014,13,2,17,235,246,427,694,828,36,464,505,907,972
201311160LAC,2014,13,2,18,448,96,246,427,168,36,464,505,907,972
201311160LAC,2014,13,2,19,96,168,246,427,448,36,464,505,829,907
201311160LAC,2014,13,2,20,96,168,246,448,408,36,464,505,829,907
201311160LAC,2014,13,2,24,96,168,246,694,427,17,505,693,829,999
201311160LAC,2014,13,2,25,96,168,246,448,408,17,36,505,829,907
201311160LAC,2014,13,2,29,448,168,246,408,128,17,36,505,829,907
201311160LAC,2014,13,2,31,128,168,246,408,448,17,505,693,829,907
201311160LAC,2014,13,2,32,694,168,246,408,96,17,464,693,735,907
201311160LAC,2014,13,2,33,96,168,246,408,694,17,36,464,693,999
201311160LAC,2014,13,2,36,96,427,128,694,235,36,464,693,972,999
201311160LAC,2014,13,2,41,96,694,168,427,246,17,36,505,693,907
201311160LAC,2014,13,2,42,96,168,246,427,408,17,36,505,693,907
201311160LAC,2014,13,2,44,96,168,246,408,427,17,505,693,829,907
201311160LAC,2014,13,2,45,96,168,408,694,448,17,505,693,829,907
201311160LAC,2014,13,2,46,96,168,408,448,694,17,36,505,693,907
201311180LAC,2014,13,15,0,96,168,246,408,448,666,720,947,966,1040
201311180LAC,2014,13,15,7,96,168,246,448,427,666,720,947,966,1040
201311180LAC,2014,13,15,8,96,168,246,427,448,496,666,947,966,1040
201311180LAC,2014,13,15,9,96,168,246,427,448,496,601,947,966,1040
201311180LAC,2014,13,15,10,694,168,246,427,128,496,601,725,966,1040
201311180LAC,2014,13,15,11,128,168,246,427,694,496,601,725,808,1040
201311180LAC,2014,13,15,13,128,694,246,427,235,601,666,720,725,808
201311180LAC,2014,13,15,16,694,235,246,427,96,601,666,720,725,808
201311180LAC,2014,13,15,19,96,408,246,448,168,496,666,808,947,1040
201311180LAC,2014,13,15,21,448,168,246,408,128,496,666,808,947,1040
201311180LAC,2014,13,15,23,128,168,246,448,427,496,666,808,947,1040
201311180LAC,2014,13,15,24,168,246,427,448,872,496,666,808,947,1040
201311180LAC,2014,13,15,25,448,168,246,96,408,666,720,808,947,1040
201311180LAC,2014,13,15,33,96,168,246,694,427,666,720,808,947,1040
201311180LAC,2014,13,15,34,96,168,246,427,694,601,720,725,808,1040
201311180LAC,2014,13,15,36,694,128,246,427,235,496,601,725,808,1040
201311180LAC,2014,13,15,37,128,235,246,427,694,496,601,666,725,947
201311180LAC,2014,13,15,41,872,235,427,694,96,496,601,666,725,947
201311180LAC,2014,13,15,42,96,872,168,694,408,496,601,666,725,947
201311180LAC,2014,13,15,43,96,168,408,694,872,666,720,725,947,1040
201311180LAC,2014,13,15,44,96,168,408,694,872,666,720,808,947,1040
201311180LAC,2014,13,15,45,96,168,694,408,246,666,720,808,947,1040
201311180LAC,2014,13,15,46,96,168,246,408,427,666,720,808,947,1040
201311200MIN,2014,18,13,0,184,587,588,761,839,96,168,246,408,448
201311200MIN,2014,18,13,8,184,587,588,761,839,96,168,246,408,427
201311200MIN,2014,18,13,9,184,839,587,588,222,96,168,246,427,828
201311200MIN,2014,18,13,10,184,222,587,839,841,96,168,427,828,872
201311200MIN,2014,18,13,11,184,222,587,839,841,96,235,427,828,872
201311200MIN,2014,18,13,12,184,222,587,839,841,235,427,448,828,872
201311200MIN,2014,18,13,13,270,222,841,25,406,235,427,448,828,872
201311200MIN,2014,18,13,17,25,222,270,406,841,235,246,427,448,828
201311200MIN,2014,18,13,18,25,222,270,406,841,96,168,246,408,448
201311200MIN,2014,18,13,19,25,270,406,841,761,96,168,246,408,448
201311200MIN,2014,18,13,21,587,588,839,761,184,96,168,408,448,872
201311200MIN,2014,18,13,23,184,587,588,761,839,96,168,408,427,872
201311200MIN,2014,18,13,25,184,587,588,761,839,96,168,246,408,448
201311200MIN,2014,18,13,30,184,587,588,761,839,96,168,246,408,427
201311200MIN,2014,18,13,31,184,587,588,761,839,96,168,408,427,872
201311200MIN,2014,18,13,33,184,839,587,588,222,96,168,408,427,872
201311200MIN,2014,18,13,36,184,222,841,270,406,235,427,448,828,872
201311200MIN,2014,18,13,39,184,406,588,761,587,235,427,448,828,872
201311200MIN,2014,18,13,40,184,406,587,588,761,96,235,427,448,872
201311200MIN,2014,18,13,41,184,587,588,761,839,96,235,246,427,448
201311200MIN,2014,18,13,42,184,587,588,761,839,96,168,246,408,427
201311210OKC,2014,24,13,0,578,584,868,894,952,96,168,246,408,448
201311210OKC,2014,24,13,8,584,868,894,952,933,96,168,246,427,448
201311210OKC,2014,24,13,10,933,584,482,894,830,96,168,427,828,872
201311210OKC,2014,24,13,11,482,584,933,830,754,96,168,427,828,872
201311210OKC,2014,24,13,12,482,584,754,830,933,96,235,427,828,872
201311210OKC,2014,24,13,13,482,584,754,830,933,235,427,448,828,872
201311210OKC,2014,24,13,14,933,482,754,830,263,235,427,448,828,872
201311210OKC,2014,24,13,16,263,482,754,830,933,235,246,408,427,448
201311210OKC,2014,24,13,18,263,894,584,933,868,96,168,246,408,828
201311210OKC,2014,24,13,21,952,584,868,894,578,96,168,246,408,448
201311210OKC,2014,24,13,31,578,584,868,894,952,96,168,246,427,448
201311210OKC,2014,24,13,33,933,584,868,894,482,96,168,246,427,828
201311210OKC,2014,24,13,35,482,584,933,754,830,96,168,246,427,828
201311210OKC,2014,24,13,36,482,584,754,830,933,96,168,427,828,872
201311210OKC,2014,24,13,37,933,482,754,830,263,128,235,427,828,872
201311210OKC,2014,24,13,40,263,482,933,830,584,235,427,448,828,872
201311210OKC,2014,24,13,41,263,482,584,830,933,168,235,246,427,448
201311210OKC,2014,24,13,42,263,482,584,830,933,96,168,246,427,448
201311210OKC,2014,24,13,43,263,584,830,894,868,96,168,408,427,448
201311210OKC,2014,24,13,47,482,799,933,830,45,128,235,427,828,872
201311270LAC,2014,13,23,0,96,168,246,408,448,46,140,398,583,827
201311270LAC,2014,13,23,7,448,168,246,408,58,46,140,398,583,827
201311270LAC,2014,13,23,9,58,168,246,448,427,33,46,90,140,410
201311270LAC,2014,13,23,12,58,872,427,448,235,33,46,90,140,410
201311270LAC,2014,13,23,13,58,235,427,872,828,33,410,706,781,960
201311270LAC,2014,13,23,14,872,235,427,828,96,33,410,706,781,960
201311270LAC,2014,13,23,16,96,235,427,828,872,33,410,706,827,960
201311270LAC,2014,13,23,17,96,235,427,828,872,46,140,410,583,827
201311270LAC,2014,13,23,18,96,448,408,168,246,46,140,410,583,827
201311270LAC,2014,13,23,19,96,168,246,408,448,46,140,398,583,827
201311270LAC,2014,13,23,21,96,168,246,408,448,33,46,140,398,827
201311270LAC,2014,13,23,23,448,168,246,408,58,33,46,140,398,827
201311270LAC,2014,13,23,24,448,168,246,408,96,46,140,398,706,827
201311270LAC,2014,13,23,25,96,168,246,408,448,46,140,398,583,827
201311270LAC,2014,13,23,30,96,168,246,408,448,33,46,140,398,827
201311270LAC,2014,13,23,31,96,168,246,408,448,33,46,140,410,827
201311270LAC,2014,13,23,33,96,168,246,448,427,33,46,140,410,781
201311270LAC,2014,13,23,34,96,448,246,427,235,33,46,140,410,781
201311270LAC,2014,13,23,35,828,235,246,427,58,33,46,140,410,781
201311270LAC,2014,13,23,36,58,235,246,427,828,33,140,410,781,960
201311270LAC,2014,13,23,37,58,235,427,828,872,33,410,706,781,960
201311270LAC,2014,13,23,39,58,828,235,427,96,33,410,706,827,960
201311270LAC,2014,13,23,40,58,96,235,427,828,140,410,583,706,827
201311270LAC,2014,13,23,41,58,96,235,427,828,46,140,410,583,827
201311270LAC,2014,13,23,43,96,235,448,427,246,46,140,410,583,827
201311270LAC,2014,13,23,45,96,235,246,427,448,46,140,398,583,827
201311270LAC,2014,13,23,47,96,235,246,427,448,46,140,398,410,827
201312040ATL,2014,0,13,0,13,252,475,609,795,96,168,246,448,1029
201312040ATL,2014,0,13,9,913,475,325,795,641,96,168,246,427,448
201312040ATL,2014,0,13,10,325,475,641,795,913,96,168,235,246,427
201312040ATL,2014,0,13,12,913,325,641,795,143,58,235,427,828,872
201312040ATL,2014,0,13,15,252,727,641,913,13,58,235,427,828,872
201312040ATL,2014,0,13,16,13,252,913,727,609,58,235,427,828,872
201312040ATL,2014,0,13,18,13,252,609,727,913,96,168,246,427,828
201312040ATL,2014,0,13,19,13,252,727,609,475,96,168,246,427,448
201312040ATL,2014,0,13,20,641,475,609,795,325,96,168,246,427,448
201312040ATL,2014,0,13,21,325,475,609,641,795,96,168,427,448,872
201312040ATL,2014,0,13,23,795,475,609,641,13,96,168,427,448,872
201312040ATL,2014,0,13,24,13,795,475,641,325,96,168,235,427,872
201312040ATL,2014,0,13,25,13,609,475,795,252,96,168,246,448,1029
201312040ATL,2014,0,13,33,13,252,913,475,325,96,168,246,427,448
201312040ATL,2014,0,13,35,913,252,325,143,795,58,96,168,235,427
201312040ATL,2014,0,13,38,143,325,913,795,641,58,168,235,427,872
201312040ATL,2014,0,13,39,609,913,641,795,13,235,246,427,448,828
201312040ATL,2014,0,13,40,13,609,641,795,913,96,235,246,427,448
201312040ATL,2014,0,13,42,13,609,641,795,913,96,168,235,246,427
201312040ATL,2014,0,13,43,13,475,795,609,252,96,168,235,246,427
201312040ATL,2014,0,13,44,13,252,609,795,913,96,168,235,427,448
201312040ATL,2014,0,13,46,13,252,609,795,913,128,235,828,872,1029
201312040ATL,2014,0,13,47,913,252,143,325,727,128,235,828,872,1029
201312110BOS,2014,1,13,0,82,110,451,473,528,96,168,246,448,1029
201312110BOS,2014,1,13,8,82,110,451,473,528,96,168,246,427,448
201312110BOS,2014,1,13,9,82,110,473,528,1012,96,168,246,427,448
201312110BOS,2014,1,13,11,110,363,1012,528,191,96,168,246,427,927
201312110BOS,2014,1,13,13,191,363,1012,473,801,58,235,427,872,927
201312110BOS,2014,1,13,14,191,363,801,473,451,58,235,427,872,927
201312110BOS,2014,1,13,16,801,191,363,451,110,58,96,235,427,927
201312110BOS,2014,1,13,18,473,110,451,801,82,96,168,246,427,448
201312110BOS,2014,1,13,19,82,110,451,473,528,96,168,246,427,448
201312110BOS,2014,1,13,21,82,110,451,473,528,96,168,246,448,1029
201312110BOS,2014,1,13,22,110,528,451,473,191,96,168,246,448,1029
201312110BOS,2014,1,13,23,110,191,451,473,528,96,168,235,246,448
201312110BOS,2014,1,13,25,528,110,451,473,82,96,168,246,448,1029
201312110BOS,2014,1,13,31,82,110,528,473,363,96,168,246,448,1029
201312110BOS,2014,1,13,33,82,110,363,473,528,96,168,235,427,448
201312110BOS,2014,1,13,36,110,528,363,473,191,96,168,235,427,448
201312110BOS,2014,1,13,37,110,191,363,473,801,58,96,235,427,927
201312110BOS,2014,1,13,40,528,110,473,665,82,235,246,427,448,927
201312110BOS,2014,1,13,42,82,110,473,528,665,235,246,427,448,1029
201312110BOS,2014,1,13,43,82,665,473,528,451,96,168,235,427,448
201312110BOS,2014,1,13,45,82,528,451,473,110,96,168,235,427,448
201312110BOS,2014,1,13,47,82,110,451,473,528,96,168,235,246,448
201312120BRK,2014,2,13,0,17,124,264,505,585,96,168,246,448,1029
201312120BRK,2014,2,13,6,796,124,264,505,36,96,168,246,448,1029
201312120BRK,2014,2,13,10,36,124,264,505,796,96,168,246,427,448
201312120BRK,2014,2,13,11,36,124,264,505,796,58,168,246,427,927
201312120BRK,2014,2,13,12,36,124,505,796,907,58,235,246,427,927
201312120BRK,2014,2,13,13,693,36,907,796,17,58,235,427,872,927
201312120BRK,2014,2,13,16,17,36,693,796,907,58,96,235,427,927
201312120BRK,2014,2,13,17,17,36,693,796,907,96,235,246,448,1029
201312120BRK,2014,2,13,18,17,585,124,264,505,96,235,246,448,1029
201312120BRK,2014,2,13,20,17,124,264,505,585,96,168,246,448,1029
201312120BRK,2014,2,13,23,17,505,124,264,36,96,168,246,427,1029
201312120BRK,2014,2,13,25,17,124,264,505,585,96,168,246,448,1029
201312120BRK,2014,2,13,29,17,124,264,505,585,96,168,246,427,1029
201312120BRK,2014,2,13,31,796,124,264,505,36,96,168,427,448,927
201312120BRK,2014,2,13,35,36,505,907,796,693,235,246,427,448,927
201312120BRK,2014,2,13,38,907,36,693,796,17,58,235,246,427,927
201312120BRK,2014,2,13,41,17,36,693,796,907,58,235,427,872,927
201312120BRK,2014,2,13,44,17,693,907,796,735,128,235,427,872,927
201312120BRK,2014,2,13,45,17,735,907,999,972,128,235,427,872,927
201312140WAS,2014,34,13,0,518,668,691,980,981,96,168,246,427,448
201312140WAS,2014,34,13,8,980,518,668,691,445,96,168,246,427,1029
201312140WAS,2014,34,13,10,445,518,668,691,980,58,96,168,427,1029
201312140WAS,2014,34,13,13,980,445,518,668,367,58,96,235,927,1029
201312140WAS,2014,34,13,14,777,367,445,981,355,58,96,235,927,1029
201312140WAS,2014,34,13,16,355,367,445,777,981,58,235,246,927,1029
201312140WAS,2014,34,13,18,445,691,981,518,980,58,235,246,448,1029
201312140WAS,2014,34,13,19,518,981,691,980,668,96,168,246,427,448
201312140WAS,2014,34,13,24,980,518,668,691,445,96,168,246,427,448
201312140WAS,2014,34,13,25,518,668,691,980,981,96,168,246,427,448
201312140WAS,2014,34,13,29,518,980,668,691,591,96,168,246,427,448
201312140WAS,2014,34,13,33,981,518,591,980,367,96,168,246,427,448
201312140WAS,2014,34,13,35,367,518,591,980,981,58,96,235,427,1029
201312140WAS,2014,34,13,37,367,518,591,980,981,96,235,427,872,1029
201312140WAS,2014,34,13,39,367,518,591,980,668,96,235,246,427,1029
201312140WAS,2014,34,13,40,367,518,591,980,691,58,235,246,427,1029
201312140WAS,2014,34,13,41,367,518,591,691,980,168,246,427,448,1029
201312140WAS,2014,34,13,42,518,591,691,980,777,96,168,246,427,448
201312140WAS,2014,34,13,43,518,591,691,777,980,96,168,235,427,448
201312140WAS,2014,34,13,46,331,367,777,591,171,128,235,872,927,1029
201312160LAC,2014,13,30,0,96,168,246,427,448,221,568,957,958,969
201312160LAC,2014,13,30,6,96,168,246,427,448,568,664,957,958,969
201312160LAC,2014,13,30,7,96,168,246,427,448,104,568,664,958,969
201312160LAC,2014,13,30,8,96,168,246,427,1029,104,568,664,958,969
201312160LAC,2014,13,30,10,1029,96,168,427,58,104,664,669,958,969
201312160LAC,2014,13,30,13,246,927,1029,448,235,104,470,664,669,791
201312160LAC,2014,13,30,16,235,246,448,927,1029,104,664,669,791,957
201312160LAC,2014,13,30,17,235,246,448,927,1029,104,568,669,791,957
201312160LAC,2014,13,30,18,1029,246,448,927,168,104,221,568,957,969
201312160LAC,2014,13,30,19,168,246,448,927,1029,470,568,669,958,969
201312160LAC,2014,13,30,20,1029,168,246,96,427,470,568,669,958,969
201312160LAC,2014,13,30,23,96,168,246,427,1029,470,568,664,958,969
201312160LAC,2014,13,30,24,96,168,427,1029,448,470,568,664,958,969
201312160LAC,2014,13,30,25,96,168,448,427,246,568,669,957,958,969
201312160LAC,2014,13,30,28,96,168,427,448,872,568,669,957,958,969
201312160LAC,2014,13,30,30,448,96,168,427,58,568,669,957,958,969
201312160LAC,2014,13,30,31,58,96,168,427,448,104,568,669,958,969
201312160LAC,2014,13,30,32,58,96,168,427,448,104,189,568,664,958
201312160LAC,2014,13,30,34,96,168,427,448,927,104,189,568,664,958
201312160LAC,2014,13,30,35,96,168,427,448,927,104,189,221,470,664
201312160LAC,2014,13,30,36,96,168,927,427,235,104,189,221,470,664
201312160LAC,2014,13,30,37,235,448,1029,927,246,104,189,221,664,695
